,id,dm-0,dm-1,dm-2,dm-3,dm-4,dm-5,dm-6,dm-7,dm-8,dm-9,dm-10,dt-0,dt-1,dt-2,dt-3,dt-4,dt-5,dt-6,dt-7,dt-8,dt-9,dt-10,dt-11,dt-12,dt-13,dt-14,dt-15,dt-16,dt-17,dt-18,dt-19,dt-20,dt-21,dt-22,tag
11382,MLS911241150434103291,48,38,31,48,50,12,1,0,0,0,0,0,0,0,1,3,2,1,0,0,1,1,1,2,4,6,8,4,5,4,53,25,89,24,0
11383,MLS911241130254114130,92,50,20,4,5,32,24,1,2,0,0,0,0,0,3,9,8,3,0,0,0,0,0,0,0,0,9,0,7,7,58,14,94,18,5
11384,MLS911241071484115098,68,48,21,24,43,22,3,1,1,0,0,0,0,0,1,3,3,1,0,0,0,0,0,1,4,1,12,7,7,11,50,21,87,24,5
11385,MLS911241021624111250,29,21,15,17,27,15,19,31,20,35,0,0,0,0,1,3,3,1,0,0,0,0,0,0,3,6,10,10,8,13,35,30,93,15,5
11386,MLS911231010044101067,84,55,27,18,22,12,1,0,2,9,1,0,0,0,2,3,3,1,0,0,1,0,2,2,4,7,12,6,6,5,55,19,79,27,5
11387,MLS911221131444108277,83,30,6,2,55,15,26,11,0,0,0,0,0,0,2,12,9,3,0,0,0,0,0,0,0,0,0,0,0,20,48,39,86,10,8
11388,MLS911211241044119924,79,36,22,28,53,10,1,0,0,0,0,0,0,0,1,7,6,2,0,0,0,0,0,0,2,8,5,11,6,0,36,50,63,33,8
11389,MLS911211171264109318,44,33,12,11,50,49,11,14,3,3,0,0,0,0,3,7,7,2,0,0,0,0,0,0,0,16,1,2,2,9,33,47,82,21,5
11390,MLS911211090144102553,24,25,21,35,64,44,12,4,0,0,0,0,0,0,2,4,5,1,0,0,0,0,0,1,2,6,8,8,3,1,51,25,88,25,5
11391,MLS911201090134100939,81,51,13,20,58,4,0,0,0,0,0,0,0,0,2,13,10,3,0,0,0,0,0,0,0,12,0,8,0,0,16,40,76,47,8
11392,MLS911201080114109873,40,31,18,42,31,23,29,15,0,0,0,0,0,0,1,8,5,3,0,0,0,0,0,0,0,5,6,2,5,5,52,39,85,16,5
11393,MLS911201050124109747,70,48,35,32,38,5,1,0,0,0,0,0,0,0,2,3,3,1,0,0,0,0,1,1,6,4,11,8,5,9,51,16,96,15,5
11394,MLS911191200314100902,35,35,29,55,62,6,6,0,0,0,0,0,0,0,2,8,7,8,0,0,0,0,0,0,0,3,19,0,0,0,62,16,95,11,7
11395,MLS911191161024129928,146,40,20,5,16,0,0,0,0,0,0,0,0,0,2,12,7,3,2,0,0,0,4,6,0,9,0,0,9,18,40,18,83,18,8
11396,MLS911190102994117914,38,30,19,44,76,19,2,0,0,0,0,0,0,0,1,6,5,2,0,0,0,0,0,5,3,0,10,3,0,8,47,36,87,19,6
11397,MLS911181110494100915,151,63,12,1,0,0,0,0,0,0,0,0,0,0,1,9,7,3,0,0,0,0,6,0,3,10,12,0,0,0,63,23,92,0,4
11398,MLS911181050104114527,39,31,19,23,74,31,9,3,1,0,0,0,0,0,1,5,4,1,0,0,0,0,3,2,2,11,3,2,3,5,52,27,89,24,5
11399,MLS911181050094103010,35,30,25,35,61,35,6,2,1,0,0,0,0,0,2,6,4,2,0,0,0,0,3,0,2,7,11,1,0,0,49,30,93,21,5
11400,MLS911171181044126221,61,37,17,23,47,31,7,5,1,1,0,0,0,0,1,3,2,2,0,0,0,0,0,0,3,4,6,4,6,14,48,38,83,19,5
11401,MLS911171181044116217,22,21,20,34,65,35,11,3,4,15,1,0,0,0,1,2,2,1,1,0,0,0,1,1,4,4,9,6,5,9,50,34,86,19,2
11402,MLS911171130544108676,18,17,15,24,63,45,30,15,3,0,0,0,0,0,1,5,5,2,0,0,0,0,3,3,5,5,9,5,3,0,66,55,66,3,1
11403,MLS911171040054101277,54,34,21,33,46,34,6,1,0,0,0,0,0,0,1,4,3,1,0,0,0,0,0,1,2,3,7,6,2,7,53,43,85,14,5
11404,MLS911171033314114572,91,39,24,39,20,14,1,0,0,0,0,0,0,0,1,6,5,2,0,0,0,0,3,0,0,4,11,3,3,0,48,37,90,18,5
11405,MLS911160053304111578,34,31,27,46,31,13,33,12,2,0,0,0,0,0,1,10,8,4,0,0,0,0,0,8,0,0,8,8,8,0,37,30,88,22,5
11406,MLS911111030074105396,40,32,21,32,66,27,9,2,1,0,0,0,0,0,1,3,2,1,1,0,0,0,0,0,3,6,10,6,3,4,56,45,84,8,5
11407,MLS911110043254101349,36,31,22,34,66,29,8,2,0,0,0,0,0,0,1,4,3,1,1,1,0,0,0,0,2,5,9,4,1,2,54,46,85,15,5
11408,SSS1307050511014102883,25,26,23,43,67,22,7,6,5,5,0,0,0,0,1,2,2,1,0,0,0,1,1,1,1,3,7,6,4,9,49,39,83,25,2
11409,SSS1307020090024114212,27,20,18,14,40,42,42,26,1,0,0,0,0,0,2,6,7,0,0,0,0,0,0,0,1,3,11,7,0,11,18,54,80,33,4
11410,SSS1306230231544116063,30,27,24,43,59,16,4,2,7,19,0,0,0,0,1,2,2,1,0,0,0,0,0,0,1,4,6,5,3,9,49,42,81,26,5
11411,SSS1306210510924105112,32,30,27,44,60,24,9,4,1,0,0,0,0,0,1,1,2,1,0,0,0,1,1,1,2,3,7,5,4,11,49,43,82,21,5
11412,SSS1306210371304117222,35,32,30,44,59,17,7,3,2,1,0,0,0,0,1,1,2,1,0,0,0,0,1,1,2,3,7,5,5,10,47,42,82,24,6
11413,SSS1306160411184110689,30,28,27,46,63,17,7,6,3,3,0,0,0,0,1,1,2,1,0,1,0,0,1,1,2,3,7,5,4,11,47,41,82,25,1
11414,SSS1306160390774114272,29,28,24,38,53,24,12,8,8,6,0,0,0,0,1,1,1,1,1,1,0,1,1,1,3,3,7,6,4,9,47,40,83,25,2
11415,SSS1306080110824103382,24,27,24,43,77,28,6,1,0,0,0,0,0,0,2,4,4,1,0,0,0,0,0,0,1,0,5,6,6,13,49,34,87,21,0
11416,SSS1306030290984119711,30,29,27,47,69,19,5,1,1,2,0,0,0,0,1,1,1,1,0,1,1,1,1,1,3,4,8,6,4,6,48,43,83,23,6
11417,SSS1305310211034136087,26,25,24,41,59,27,17,7,2,3,1,0,0,0,1,2,2,0,1,1,1,1,1,2,4,3,9,4,3,5,44,38,86,27,5
11418,SSS1305310170884124039,27,27,26,44,70,22,6,4,3,2,0,0,0,0,1,2,2,0,0,1,0,1,1,1,4,3,9,6,4,7,47,43,83,21,3
11419,SSS1305290490994115113,111,21,4,4,3,1,0,0,1,84,0,0,0,0,1,1,1,1,0,0,1,0,1,1,2,3,7,6,4,11,51,43,82,20,4
11420,SSS1305290471064104271,27,25,24,42,67,25,9,5,5,2,0,0,0,0,1,1,2,1,0,0,0,1,1,1,2,3,6,6,4,11,49,41,82,24,2
11421,SSS1305290290884102556,18,16,15,28,58,44,32,15,4,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,3,3,8,6,4,8,49,45,82,21,2
11422,SSS1305290050734106863,27,23,21,34,52,14,20,24,12,3,0,0,0,0,2,5,5,0,0,1,0,0,0,0,5,0,8,6,3,6,45,40,86,18,5
11423,SSS1305200350954106176,34,32,29,47,58,18,9,3,1,0,0,0,0,0,1,2,2,1,0,0,0,0,1,1,3,3,8,6,4,7,49,40,80,25,5
11424,SSS1305140530384132818,32,30,29,45,55,20,12,4,2,1,0,0,0,0,1,3,3,0,1,0,0,0,0,0,1,2,8,7,3,8,51,47,80,17,6
11425,SSS1305140310644116717,25,23,25,40,61,21,14,12,5,3,0,0,0,0,1,2,2,1,0,0,1,1,1,1,6,5,12,10,7,15,70,51,49,0,2
11426,SSS1305140211504108212,26,27,24,42,54,12,4,8,14,20,0,0,0,0,1,3,3,1,0,0,1,1,1,1,2,1,8,5,5,6,44,38,87,27,2
11427,SSS1305140170954102974,23,22,21,37,61,24,14,10,6,6,5,0,0,0,1,2,2,0,1,0,0,1,1,1,3,2,8,5,5,8,45,39,81,29,5
11428,SSS1305110250754121504,29,28,26,44,65,20,8,3,3,5,0,0,0,0,1,2,1,1,0,0,1,1,1,1,3,4,9,6,5,9,52,47,79,14,2
11429,SSS1305100370744135312,25,23,22,39,64,27,9,7,8,6,0,0,0,0,1,1,2,1,1,1,1,0,1,1,3,4,9,6,4,9,44,45,82,19,2
11430,SSS1305100370734131585,23,22,21,37,59,26,11,7,4,18,3,0,0,0,1,1,1,1,1,1,1,1,1,2,5,5,9,6,4,12,43,34,78,27,2
11431,SSS1305100330844137362,32,32,28,48,65,17,5,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,3,3,8,5,4,9,46,39,84,25,2
11432,SSS1305100270694121866,31,29,27,45,67,20,5,1,1,3,1,0,0,0,1,1,1,1,0,0,0,1,1,1,3,4,8,6,5,9,55,48,76,12,6
11433,SSS1305100211044134866,29,23,19,29,37,7,3,5,30,49,1,0,0,0,1,2,2,0,1,1,1,1,1,2,4,3,8,4,3,7,44,37,87,27,4
11434,SSS1305100131234127582,27,23,21,42,72,27,7,1,2,9,0,0,0,0,1,2,3,1,0,0,0,0,0,1,3,2,6,3,3,19,45,37,75,31,6
11435,SSS1305100130444129225,29,25,20,50,75,28,2,0,0,0,0,0,0,0,2,4,4,0,0,0,0,0,0,0,2,1,8,6,5,8,43,34,88,27,6
11436,SSS1305060350694112457,37,37,32,50,53,14,2,1,1,2,0,0,0,0,1,1,1,0,1,0,0,1,1,1,3,4,8,6,4,7,51,47,81,16,6
11437,SSS1305060290724103247,87,26,6,5,7,3,1,0,0,0,91,0,0,0,1,2,2,1,1,0,0,1,1,1,3,3,10,7,6,11,55,50,74,7,4
11438,SSS1305040231054109344,31,29,28,47,56,19,5,1,2,12,0,0,0,0,1,1,3,1,0,0,0,1,1,2,5,6,11,7,6,22,82,54,32,0,2
11439,SSS1305040190884107245,29,29,27,46,66,23,6,2,1,0,0,0,0,0,1,2,2,0,0,1,0,1,1,1,3,3,7,6,4,9,48,46,81,19,5
11440,SSS1305040150664110213,30,27,26,48,63,17,3,1,3,11,0,0,0,0,1,3,2,1,0,0,0,0,1,0,3,5,9,5,4,8,48,44,81,18,2
11441,SSS1305030610264126933,23,23,22,37,63,24,12,11,9,7,0,0,0,0,1,2,2,0,0,0,1,0,0,0,2,2,7,6,4,10,51,47,80,15,2
11442,SSS1305030391164131488,35,31,30,46,54,19,8,5,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,2,3,7,5,4,13,52,44,80,18,5
11443,SSS1305030031354134163,30,24,18,19,42,51,29,15,0,0,0,0,0,0,2,5,8,0,0,0,0,0,0,0,3,5,7,8,3,21,29,15,92,34,8
11444,SSS1305020390644112977,34,18,15,24,31,6,1,1,2,5,94,0,0,0,1,2,2,1,0,1,1,1,1,1,3,4,8,6,4,10,57,48,76,11,4
11445,SSS1304290170764109429,31,29,28,47,67,20,6,2,1,0,0,0,0,0,1,2,2,0,0,0,0,0,1,1,3,3,8,6,5,12,46,42,83,19,5
11446,SSS1304260370714127478,27,24,25,43,64,20,7,4,4,12,0,0,0,0,1,1,1,1,1,1,0,1,1,1,3,4,8,6,4,8,50,44,82,18,2
11447,SSS1304260311284163451,27,24,25,42,63,29,13,2,1,2,0,0,0,0,1,1,2,1,0,0,0,0,1,1,2,3,7,6,5,13,53,44,80,16,2
11448,SSS1304260271324159285,30,29,27,46,60,19,9,4,3,3,1,0,0,0,1,2,2,1,0,0,0,0,1,1,3,3,6,6,5,14,54,46,74,15,3
11449,SSS1304250130754101612,31,24,16,23,21,31,60,22,2,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,2,3,6,4,5,14,47,39,80,23,4
11450,SSS1304220330904101568,25,25,23,41,60,21,9,7,4,15,1,0,0,0,1,1,1,1,0,1,0,1,1,1,3,4,7,6,4,9,50,43,82,19,2
11451,SSS1304220330894119134,35,31,30,48,56,14,5,4,5,2,0,0,0,0,1,1,1,1,0,1,0,0,1,1,3,3,7,5,4,8,51,43,82,19,5
11452,SSS1304200311434107271,34,33,28,44,59,20,7,3,2,1,0,0,0,0,0,2,1,1,0,0,0,0,1,1,2,4,7,6,5,9,49,42,82,20,8
11453,SSS1304200191124136025,28,25,23,43,67,22,9,5,4,3,0,0,0,0,0,2,2,1,0,0,1,1,1,1,2,3,5,6,5,12,50,45,79,19,2
11454,SSS1304180390404104481,26,26,24,42,64,18,4,3,5,17,1,0,0,0,0,2,1,1,0,0,1,0,0,1,2,2,8,6,4,15,48,44,81,18,2
11455,SSS1304140130494115965,36,15,25,32,49,5,5,16,24,23,0,0,0,0,0,7,5,3,0,0,0,0,0,0,4,0,7,12,0,11,63,49,67,2,2
11456,SSS1304130190704108349,35,31,29,42,31,7,12,17,13,12,1,0,0,0,0,2,2,1,0,0,0,0,1,1,3,3,9,6,5,10,46,42,83,18,2
11457,SSS1304130170794109373,29,28,26,45,61,23,11,4,1,1,0,0,0,0,0,2,2,1,1,0,0,0,1,1,3,4,9,6,4,11,48,42,82,17,5
11458,SSS1304110310904126537,36,32,30,48,58,17,4,1,2,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,4,4,9,7,6,13,57,41,76,11,2
11459,SSS1304100410724109670,54,13,8,13,20,7,2,0,0,1,113,0,0,0,0,2,2,1,0,0,0,0,1,1,3,3,8,7,4,9,49,45,82,17,4
11460,SSS1304090410754113894,27,25,24,40,56,22,17,15,5,1,0,0,0,0,0,2,1,1,1,1,0,0,1,1,3,4,7,7,4,9,48,43,84,19,2
11461,SSS1304080450674129235,36,17,14,24,29,6,1,2,1,38,62,0,0,0,0,2,2,2,0,0,0,1,1,1,3,3,10,6,4,4,47,41,86,20,4
11462,SSS1304080450664113813,56,13,9,15,18,3,1,0,0,0,113,0,0,0,0,2,2,1,0,0,0,1,1,1,3,3,10,7,4,3,44,41,87,23,4
11463,SSS1304080111044101697,23,24,20,36,65,34,12,7,5,4,0,0,0,0,0,5,4,3,0,0,0,0,3,0,2,1,6,8,5,15,48,40,79,15,0
11464,SSS1304070131574108525,29,20,18,34,79,40,8,1,0,0,0,0,0,0,0,5,4,3,0,0,0,0,0,0,1,6,3,3,4,20,44,37,80,22,2
11465,SSS1304060191494128055,31,30,27,50,70,18,3,0,0,0,0,0,0,0,0,3,3,2,0,0,0,1,1,0,2,2,4,6,3,18,40,39,81,29,5
11466,SSS1304040290984119724,29,29,27,46,67,17,4,1,1,9,1,0,0,0,0,1,1,1,0,1,1,1,1,2,3,4,10,7,5,9,58,49,75,5,2
11467,SSS1304040150634125404,35,27,30,47,55,12,3,2,9,9,0,0,0,0,0,3,3,2,0,0,0,0,1,0,3,3,7,4,7,10,45,38,83,24,2
11468,SSS1304040150624120204,33,29,28,53,66,14,4,2,0,0,0,0,0,0,0,3,3,2,0,0,0,0,1,0,3,3,7,4,6,10,44,30,87,26,5
11469,SSS1304040090784123598,16,19,16,30,52,27,12,19,17,22,0,0,0,0,0,5,4,2,0,0,0,0,0,2,2,0,10,8,9,16,53,23,86,10,2
11470,SSS1304040090774108114,25,29,27,47,77,22,2,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,2,3,0,4,7,7,13,50,42,80,13,2
11471,SSS1304040070774119936,33,32,22,36,49,18,30,7,1,0,0,0,0,0,0,7,6,3,0,0,0,0,0,2,2,0,2,9,7,6,52,42,81,14,5
11472,SSS1304020590254112649,14,15,14,27,58,47,30,15,7,2,0,0,0,0,0,2,2,1,0,0,0,0,0,1,1,2,7,6,4,13,51,46,80,17,8
11473,SSS1304020290944138583,33,31,28,45,69,11,5,5,2,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,3,3,8,6,5,9,53,45,80,15,2
11474,SSS1304020191004116659,32,30,28,46,65,13,1,0,0,2,13,0,0,0,0,2,2,1,0,0,0,1,1,1,3,3,10,5,5,5,48,48,80,18,2
11475,SSS1303290510344139873,29,27,24,41,56,28,15,9,1,0,0,0,0,0,0,2,2,1,0,1,0,1,1,1,2,3,8,6,5,12,52,48,78,14,2
11476,SSS1303290411094167447,42,34,31,47,50,17,5,2,2,1,0,0,0,0,0,2,2,1,0,1,0,0,1,1,2,1,9,5,6,14,47,42,79,21,2
11477,SSS1303290410394125047,22,20,20,31,46,22,23,23,17,7,0,0,0,0,0,2,2,1,0,0,1,0,0,1,2,2,7,6,5,14,49,45,80,17,2
11478,SSS1303290210804120196,34,33,31,46,54,14,4,2,3,10,0,0,0,0,0,2,2,1,1,0,0,1,1,1,5,4,10,7,5,6,56,49,75,10,2
11479,SSS1303240350724116008,29,28,26,44,62,27,10,2,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,3,4,8,6,5,10,55,47,78,12,6
11480,SSS1303240330314107321,31,29,28,47,63,17,5,5,3,3,0,0,0,0,0,1,1,1,0,0,0,1,1,1,2,3,7,6,5,14,53,46,78,14,5
11481,SSS1303230530314106989,27,26,25,45,68,23,6,5,4,2,0,0,0,0,0,2,2,1,0,0,0,0,1,1,2,2,8,5,5,14,52,48,77,12,1
11482,SSS1303200211114102906,31,29,28,45,72,16,4,1,1,2,0,0,0,0,0,2,1,1,1,0,1,1,1,2,2,3,6,6,6,12,52,45,77,16,0
11483,SSS1303200151094109228,28,15,13,23,48,17,4,0,0,11,70,0,0,0,0,2,2,1,0,0,0,1,2,1,2,2,6,6,6,13,48,40,81,19,4
11484,SSS1303170410834111805,14,13,13,21,44,36,35,29,15,11,1,0,0,0,0,2,2,1,1,1,1,1,1,1,3,5,10,7,4,5,53,46,80,11,1
11485,SSS1303170390414115744,31,29,27,47,62,22,9,3,1,0,0,0,0,0,0,2,2,1,0,0,0,0,1,1,2,2,8,7,4,13,51,46,80,15,2
11486,SSS1303170390374128813,21,19,19,32,58,31,18,16,9,4,2,0,0,0,0,1,1,1,1,0,0,0,1,1,2,2,7,6,5,15,51,46,78,14,2
11487,SSS1303170370384106249,27,23,26,43,72,28,6,1,1,1,2,0,0,0,0,1,1,1,1,0,0,0,1,1,2,3,7,6,5,15,54,47,77,13,6
11488,SSS1303170190364113928,23,22,20,38,61,28,14,10,9,5,0,0,0,0,0,3,3,2,0,2,0,0,0,0,0,1,6,4,5,18,42,34,84,28,5
11489,SSS1303170190354121866,32,24,18,37,55,29,24,9,1,0,0,0,0,0,0,4,3,2,0,2,0,0,0,0,0,1,6,3,5,17,42,40,83,23,2
11490,SSS1303160390874139948,30,30,27,42,52,27,13,5,4,1,0,0,0,0,0,2,2,2,0,0,1,1,1,1,3,4,8,6,3,6,47,41,85,22,2
11491,SSS1303160350424113856,30,27,26,40,61,19,4,2,3,18,0,0,0,0,0,2,2,1,0,0,0,0,0,1,3,2,7,6,5,15,47,45,81,17,2
11492,SSS1303160350424102586,28,26,24,42,66,25,6,3,4,7,0,0,0,0,0,2,2,1,0,0,0,0,0,1,3,2,7,6,5,15,47,45,81,17,2
11493,SSS1303140410444126215,20,12,12,20,41,28,22,26,28,22,0,0,0,0,0,4,3,2,0,0,0,0,0,0,2,4,12,8,6,9,63,53,60,7,7
11494,SSS1303140290284112310,34,29,26,45,76,16,4,1,0,0,0,0,0,0,0,2,2,1,0,0,0,0,1,1,2,2,7,5,5,15,48,44,81,17,5
11495,SSS1303130370854146919,18,17,16,30,55,28,16,14,14,21,0,0,0,0,0,1,1,1,0,1,1,1,1,1,3,4,8,6,5,8,52,45,81,14,2
11496,SSS1303130251074154194,35,34,30,49,55,15,7,3,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,3,3,8,7,6,11,54,45,77,11,2
11497,SSS1303130231134127021,24,24,21,35,52,25,23,18,6,2,0,0,0,0,0,2,2,1,1,0,0,1,1,2,3,4,7,7,7,17,53,45,76,7,2
11498,SSS1303120450654149777,17,13,13,21,47,32,32,34,18,5,0,0,0,0,0,2,2,2,0,0,0,1,1,1,2,3,9,6,4,3,47,42,86,21,8
11499,SSS1303120410674150048,27,26,22,36,60,12,4,5,13,25,0,0,0,0,0,2,2,1,0,1,0,0,1,1,2,4,9,7,4,7,54,48,79,11,2
11500,SSS1303120230984102599,26,25,24,43,62,22,10,10,6,1,0,0,0,0,0,2,2,1,1,1,0,1,1,1,3,3,9,6,5,8,51,46,80,14,2
11501,SSS1303120210414117195,29,28,25,45,77,23,2,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,1,1,2,3,5,3,6,16,47,45,80,19,6
11502,SSS1303120171024116887,27,27,24,39,71,21,11,8,2,0,0,0,0,0,0,3,3,2,0,0,0,1,1,1,3,2,11,4,4,7,49,50,77,15,2
11503,SSS1303110450614130001,31,32,29,48,60,16,9,4,0,0,0,0,0,0,0,3,2,1,0,0,0,0,1,1,2,3,9,7,5,4,50,43,85,17,2
11504,SSS1303110430624119371,24,24,20,34,63,19,5,6,15,19,0,0,0,0,0,2,2,2,0,0,0,1,1,1,3,3,10,8,4,7,50,49,80,11,2
11505,SSS1303110370794109366,31,29,28,45,62,19,6,3,4,4,0,0,0,0,0,1,1,1,1,0,0,1,1,1,2,3,8,6,4,10,50,43,82,18,5
11506,SSS1303070390714133596,27,25,24,40,55,18,16,14,9,3,0,0,0,0,0,2,2,1,0,0,0,0,1,1,3,4,9,6,4,6,53,46,81,14,2
11507,SSS1303070370624133217,24,23,21,37,57,23,17,14,11,3,0,0,0,0,0,2,2,1,0,1,0,1,1,1,3,4,9,7,4,8,54,48,79,11,2
11508,SSS1303070350724124963,27,27,26,44,64,25,11,5,1,0,0,0,0,0,0,2,1,1,0,0,0,1,1,1,3,4,9,6,5,10,55,47,77,11,5
11509,SSS1303070330634101223,26,25,25,43,70,24,7,2,1,8,1,0,0,0,0,2,1,1,0,0,1,1,1,1,3,4,9,7,4,9,54,47,80,11,5
11510,SSS1303070290854112191,24,24,22,40,67,34,11,3,1,4,1,0,0,0,0,1,1,1,0,0,1,1,1,1,3,3,9,7,4,8,55,47,78,13,0
11511,SSS1303070270844104731,27,23,19,30,37,11,4,3,2,73,0,0,0,0,0,2,2,1,0,1,1,0,1,1,4,3,10,8,6,14,65,47,67,1,4
11512,SSS1303060290714119811,22,22,20,37,64,31,14,5,3,11,1,0,0,0,0,2,1,1,1,0,0,1,1,1,3,4,9,7,5,10,57,49,74,8,2
11513,SSS1303050210644106473,28,26,25,41,63,22,6,3,7,8,0,0,0,0,0,2,2,1,0,0,0,0,1,1,3,4,10,6,4,12,52,51,75,10,2
11514,SSS1303050170694106166,15,13,12,20,46,37,29,29,18,11,0,0,0,0,0,2,2,1,1,0,0,0,1,1,3,3,8,7,4,13,49,45,79,14,7
11515,SSS1303040210834119682,24,23,20,35,60,25,15,11,9,7,2,0,0,0,1,2,2,0,1,0,0,1,1,1,4,4,9,6,4,6,47,45,82,18,5
11516,SSS1303040190744110939,29,28,27,47,66,20,7,2,1,3,0,0,0,0,1,2,2,1,0,0,0,0,1,1,3,2,9,7,5,11,41,42,84,21,5
11517,SSS1303040190604125327,29,26,29,39,55,17,5,0,1,28,0,0,0,0,2,5,4,0,0,0,0,0,0,0,4,3,6,8,5,15,42,33,88,17,2
11518,SSS1303040170844109870,29,28,26,45,63,18,6,5,5,4,2,0,0,0,1,2,2,1,1,0,0,1,1,1,4,3,8,5,6,8,48,45,81,18,5
11519,SSS1303040170434115647,28,28,26,46,66,15,1,4,8,9,0,0,0,0,1,3,3,1,0,0,0,0,1,0,1,0,8,4,4,11,42,39,84,29,2
11520,SSS1302210190974106391,29,27,26,46,62,23,9,4,2,3,2,0,0,0,0,2,2,1,0,0,0,1,0,1,4,2,8,5,7,10,49,48,80,13,5
11521,SSS1301100450574174929,33,30,29,44,59,13,6,11,4,0,0,0,0,0,0,4,3,2,0,0,0,0,0,1,2,2,13,10,5,5,54,51,75,6,2
11522,SSS1301100310394130540,26,25,22,38,60,28,12,7,6,5,0,0,0,0,0,1,1,1,1,0,0,0,1,1,2,3,7,5,6,14,51,46,79,15,2
11523,SSS1301070450174101345,25,23,24,41,67,28,7,3,3,9,0,0,0,0,0,2,2,1,1,0,0,1,1,1,1,3,9,5,5,7,50,43,83,19,2
11524,SSS1301060550324131867,29,26,25,46,68,24,8,3,1,0,0,0,0,0,0,2,2,1,0,0,1,0,0,1,2,3,8,6,5,13,54,48,77,11,2
11525,SSS1301050430014105079,20,21,18,36,59,27,15,14,12,8,0,0,0,0,0,2,2,1,0,1,0,1,0,1,2,4,9,6,4,5,47,38,83,28,2
11526,SSS1301030391384113476,29,28,24,38,55,23,16,10,4,2,0,0,0,0,0,2,1,1,0,0,0,0,1,1,2,3,8,6,5,10,49,43,82,19,2
11527,SSS1301030190604126081,40,33,38,42,39,5,12,20,2,0,0,0,0,0,0,6,5,3,0,0,0,0,0,0,6,3,5,7,0,12,47,42,82,12,5
11528,SSS1301020270404123016,26,22,20,41,58,19,3,3,6,34,1,0,0,0,0,2,2,1,0,0,0,0,1,1,2,3,7,6,5,14,53,47,77,12,2
11529,SSS1301010310804113661,28,28,25,41,64,25,9,2,1,1,7,0,0,0,1,1,1,1,1,0,1,1,1,1,3,3,7,6,5,8,48,43,82,22,2
11530,SSS1301010290854108841,21,20,20,35,65,43,18,3,1,4,1,0,0,0,1,1,1,1,0,0,1,1,1,1,3,3,8,6,4,7,49,43,83,21,0
11531,SSS1212300590254111875,21,21,21,35,65,33,14,5,1,2,12,0,0,0,0,2,2,1,0,0,0,0,0,1,1,2,7,6,3,13,53,47,79,14,5
11532,SSS1212300590214103915,25,26,25,44,70,23,9,6,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,1,3,8,6,4,16,51,45,79,12,5
11533,SSS1212200330434127069,30,29,28,43,57,21,9,7,3,2,0,0,0,0,0,2,2,1,0,0,0,0,0,1,2,2,6,7,5,14,48,43,82,18,5
11534,SSS1212180650124226603,51,26,9,9,14,6,2,0,0,54,59,0,0,0,0,2,3,2,0,0,1,1,1,1,1,2,9,7,3,6,51,43,85,17,4
11535,SSS1212180630134205931,23,20,14,19,29,13,4,1,0,41,66,0,0,0,0,2,2,2,0,0,1,1,1,1,1,4,9,9,4,5,54,43,84,12,4
11536,SSS1212180570214102329,74,32,10,8,7,1,0,0,1,98,0,0,0,0,0,2,2,2,1,0,0,0,0,0,2,4,8,7,4,15,52,48,74,12,4
11537,SSS1212170230804128410,34,30,28,47,65,16,5,2,1,2,0,0,0,0,0,2,1,1,0,0,1,1,1,1,4,3,9,7,4,7,61,50,74,7,6
11538,SSS1212170190464103302,31,28,28,47,57,12,3,7,11,4,0,0,0,0,0,3,3,2,0,0,0,0,0,0,3,3,10,7,4,9,48,42,80,15,2
11539,SSS1212170130674124347,25,23,22,42,65,30,15,3,1,1,4,0,0,0,0,3,2,2,0,1,0,0,0,0,3,5,10,4,4,8,60,44,73,12,1
11540,SSS1212160270634102936,24,25,23,40,74,29,8,3,2,1,0,0,0,0,0,2,1,1,1,0,0,0,1,1,3,4,9,8,5,13,60,51,69,4,6
11541,SSS1212160230664101283,20,19,18,30,54,30,20,19,13,8,0,0,0,0,0,2,1,1,1,0,0,1,1,2,2,3,8,7,5,13,58,51,71,8,2
11542,SSS1212100530194109896,26,21,19,33,43,22,7,1,0,0,35,0,0,0,0,2,2,1,0,0,1,0,0,1,2,3,9,6,4,9,54,46,81,11,4
11543,SSS1212030490184104961,21,17,16,29,50,24,6,3,4,61,0,0,0,0,0,2,2,1,0,0,0,0,1,1,2,2,8,7,4,13,50,46,81,14,4
11544,SSS1211240390234111885,31,29,26,45,60,23,8,4,2,2,0,0,0,0,0,2,2,1,1,1,0,0,1,1,2,2,8,6,5,8,53,45,81,16,5
11545,SSS1211240350294105137,32,29,28,48,63,17,3,2,2,4,0,0,0,0,0,1,1,1,1,0,0,0,1,1,2,3,8,5,6,13,54,45,78,12,6
