,amplitude,anderson_darling_test,eta_e,gskew,linearTrend,maxSlope,mean,meanVariance,mean_variance,medianAbsDev,medianBRP,pairSlopeTrend,percentAmplitude,percentDifferenceFluxPercentile,q31,rcs,smallKurtosis,std,tag
667,2.4449497499999993,1.0,0.002605666649323764,4.758401000000003,-0.0014763036246126183,0.0067857142857143315,17.34443389115646,0.1249988960026914,0.1249988960026914,0.05889999999999951,0.6462585034013606,-0.1,0.30807904732313274,0.30677913546349783,4.3892495,0.10830149700104949,-1.5732307819456577,2.1680350881862225,8.0
668,1.239500249999999,0.9999999999998244,61.94255411843124,-0.41349799999998993,-0.00011671993566267149,10.791977821507007,19.744673021739132,0.03829872770622437,0.03829872770622437,0.6717005000000018,0.2217391304347826,0.03333333333333333,0.08500467917979387,0.1127492640697008,1.3418749999999982,0.12032288803867058,-1.1465584533788133,0.7561958557080213,8.0
669,0.8849255000000014,1.0,1.5960864119364222,-1.2277489999999958,0.00011156885632891739,0.011922124032552266,20.46615038446215,0.021967783343959428,0.021967783343959428,0.2081500000000016,0.6055776892430279,0.16666666666666666,0.11489835646060147,0.06575607951638776,0.5214254999999994,0.05653982385525197,3.108553271570473,0.4495959575307565,5.0
670,1.1201999999999988,1.0,608.3469423838314,-0.30484899999999726,-0.00041633726151840407,21.3687145250367,19.658889609561754,0.041809428056423646,0.041809428056423646,0.8341999999999992,0.17131474103585656,0.16666666666666666,0.11854399136761742,0.10872153002929563,1.6221995000000007,0.062405675469420455,-1.5021120606498302,0.8219269308001464,4.0
671,0.8536502500000012,1.0,148.1975889817334,-0.8729025000000092,0.00012790916299653546,11.286232427829926,20.325516500000003,0.02164731724110197,0.02164731724110197,0.2319994999999988,0.5968586387434555,-0.1,0.11924207129154452,0.06540962662350928,0.49162450000000035,0.0569766566524706,3.30596406725426,0.43999290376475264,2.0
672,2.9086495,1.0,0.035908920247431704,5.699199999999998,-0.001819670722046627,0.2622443117961031,17.024101511450382,0.15856994940904826,0.15856994940904826,0.06520000000000081,0.6106870229007634,-0.03333333333333333,0.39493711662617603,0.3887897131659128,5.564800499999997,0.06926378989195411,-1.7754115466282827,2.699510915405189,4.0
673,0.4173999999999989,1.0,118.34487645599881,-0.5488,3.55078904743709e-05,0.49701540997553195,20.429203934640526,0.013703805597928427,0.013703805597928427,0.09240000000000137,0.7908496732026143,-0.1,0.09219553821772516,0.030959356333048922,0.19289999999999807,0.09986053661888399,21.836691104944595,0.2799578392407483,6.0
674,3.936375250000001,1.0,0.0024172015055580597,-6.1767970000000005,-0.0023113849968134513,0.019678014435630924,16.94715348427673,0.21948247599039233,0.21948247599039233,0.8325010000000006,0.4779874213836478,-0.03333333333333333,0.3552476060388725,0.39425594495075184,7.6000010000000024,0.1094740756575274,-1.973180508505889,3.719603207718261,4.0
675,0.6190500000000014,1.0,1.7322521791583354,-0.707499999999996,9.00450733471081e-05,0.2444336923241792,20.413186105263158,0.014440945580547922,0.014440945580547922,0.13820100000000224,0.5645933014354066,-0.1,0.06618511920739881,0.041055174601625256,0.328399000000001,0.059313093053696586,3.9785675988105496,0.29478570967170226,6.0
676,2.890824500000001,1.0,0.00017084085705323525,5.5774989999999995,-0.0017295840622696425,0.03170021606185304,17.461602136752138,0.1523912172933378,0.1523912172933378,0.12605000000000022,0.5256410256410257,-0.1,0.3865120857777599,0.38035286214098535,5.418150000000001,0.11484971553646109,-1.947422102298825,2.6609948055116064,4.0
