CRTS ID,RA (J2000),Dec (J2000),UT Date,Mag,CSS images,SDSS,Others,Followed,Last,LC,FC,Classification,SubClassification
MLS101208:090833+164954,137.13584, 16.83177,20101208.45,21.25,1012081161224111500,yes,11150,no,2016-02-10,11150,yes,AGN,       
MLS101208:092407+154738,141.03051, 15.79384,20101208.50,21.04,1012081151264110301,yes,11030,no,2016-05-01,11030,yes,AGN," SDSS mag 22,1    "
MLS101208:091535+160914,138.89435, 16.15378,20101208.47,20.58,1012081151244118481,yes,11848,no,2016-02-28,11848,yes,SN," SDSS mag 16,7 z=0,132   "
MLS101208:091342+151515,138.42582, 15.25407,20101208.47,21.65,1012081151244101681,yes,10168,no,2016-02-28,10168,yes,Ast?,       
MLS101208:090515+155938,136.31046, 15.99394,20101208.45,21.23,1012081151224116911,yes,11691,no,2016-02-10,11691,yes,SN/CV,       
MLS101208:090232+152551,135.63261, 15.43084,20101208.42,21.86,1012081151214105195,yes,10519,no,2016-02-08,10519,yes,SN?, SDSS mag >22    
MLS101208:085152+155343,132.96839, 15.89541,20101208.42,20.84,1012081151194115244,yes,11524,no,2016-02-05,11524,yes,SN," SDSS mag >22,5    "
MLS101208:021022+154922, 32.59117, 15.82286,20101208.22,20.98,1012081150304111199,yes,11119,no,2015-12-17,11119,yes,SN/AGN, SDSS mag 22    
MLS101208:093027+141033,142.61057, 14.17584,20101208.50,20.94,1012081141284101261,yes,10126,no,2016-05-01,10126,yes,SN?," SDSS mag >22,5    "
MLS101208:090512+140942,136.29996, 14.16160,20101208.45,21.26,1012081141234101639,yes,10163,no,2016-03-04,10163,yes,AGN?,       
MLS101208:091130+130411,137.87708, 13.06964,20101208.47,22.20,1012081131254101601,yes,10160,no,2016-03-04,10160,yes,AGN?,       
MLS101208:084917+130312,132.31893, 13.05328,20101208.42,21.32,1012081131204101211,yes,10121,no,2016-02-10,10121,yes,AGN?,       
MLS101208:010448+140130, 16.20131, 14.02512,20101208.18,20.84,1012081130154117681,yes,11768,no,2015-11-18,11768,yes,AGN?," SDSS mag 22,1    "
MLS101208:010629+130327, 16.61937, 13.05762,20101208.18,20.13,1012081130154101186,yes,10118,no,2015-11-18,10118,yes,AGN," SDSS mag 20,5    "
MLS101208:010208+125709, 15.53488, 12.95259,20101208.18,21.15,1012081120154117424,no,11742,no,2015-11-18,11742,yes,SN?,       
MLS101208:005738+125737, 14.40807, 12.96028,20101208.18,18.19,1012081120144117066,no,11706,no,2015-10-02,11706,yes,AGN,       
MLS101208:010144+124428, 15.43274, 12.74102,20101208.18,20.49,1012081120144114031,no,11403,no,2015-10-02,11403,yes,AGN?,       
MLS101208:010121+120214, 15.33680, 12.03710,20101208.18,20.79,1012081120144102350,no,10235,no,2015-10-02,10235,yes,AGN,       
MLS101208:010216+111509, 15.56491, 11.25251,20101208.18,21.22,1012081110154107330,no,10733,no,2015-10-02,10733,yes,AGN?,       
MLS101208:004439+113507, 11.16405, 11.58531,20101208.13,20.96,1012081110114110722,no,11072,no,2015-11-02,11072,yes,SN?,       
MLS101208:010316+104745, 15.81502, 10.79597,20101208.16,20.91,1012081100154117039,yes,11703,no,2015-10-23,11703,yes,AGN/SN,       
MLS101208:004601+094739, 11.50405,  9.79408,20101208.11,21.14,1012081100114100810,yes,10081,no,2015-11-02,10081,yes,AGN?,       
MLS101208:010629+092604, 16.62121,  9.43451,20101208.16,20.99,1012081090164112512,yes,11251,no,2015-12-10,11251,yes,AGN?,       
MLS101208:010556+091617, 16.48238,  9.27150,20101208.16,21.52,1012081090164109846,yes,10984,no,2015-12-10,10984,yes,AGN?,       
MLS101208:010601+090907, 16.50227,  9.15201,20101208.16,21.21,1012081090164107906,yes,10790,no,2015-12-10,10790,yes,AGN?,       
MLS101208:010630+090136, 16.62382,  9.02666,20101208.16,21.47,1012081090164105764,yes,10576,no,2015-12-10,10576,yes,AGN?,       
MLS101208:010906+085256, 17.27409,  8.88219,20101208.16,21.18,1012081090164103410,yes,10341,no,2015-12-10,10341,yes,AGN?,       
MLS101208:010917+084643, 17.31974,  8.77855,20101208.16,20.77,1012081090164101801,yes,10180,no,2015-12-10,10180,yes,AGN,       
MLS101208:005922+093124, 14.84016,  9.52341,20101208.16,20.36,1012081090144116199,yes,11619,no,2015-10-02,11619,yes,AGN,       
MLS101208:005714+085122, 14.30900,  8.85606,20101208.16,21.26,1012081090144103553,yes,10355,no,2015-10-02,10355,yes,AGN?,       
MLS101208:005141+093542, 12.92234,  9.59506,20101208.11,20.44,1012081090124110833,yes,11083,no,2015-10-02,11083,yes,AGN?,       
MLS101208:005707+075346, 14.27780,  7.89614,20101208.16,21.34,1012081080144105427,yes,10542,no,2015-11-18,10542,yes,AGN?,       
MLS101208:001944+015559,  4.93184,  1.93307,20101208.08,20.04,1012081010054116166,no,11616,no,2015-12-02,11616,yes,SN?,       
MLS101208:001404+020121,  3.51461,  2.02260,20101208.08,21.21,1012081010044114858,no,11485,no,2015-12-02,11485,yes,AGN,       
MLS101207:031057+131404, 47.73579, 13.23432,20101207.29,20.97,1012071130434103669,no,10366,no,2015-12-15,10366,yes,SN/AGN,       
MLS101206:080930+215106,122.37591, 21.85162,20101206.38,21.34,1012061221064104198,yes,10419,no,2016-03-01,10419,yes,AGN?,       
MLS101206:081817+202516,124.57235, 20.42114,20101206.42,20.83,1012061201094119678,yes,11967,no,2016-06-04,11967,yes,Ast?,       
MLS101206:024455+172336, 41.23108, 17.39322,20101206.29,21.55,1012061170374101158,no,10115,no,2015-12-13,10115,yes,Unknown,       
MLS101206:024317+144541, 40.81930, 14.76147,20101206.29,21.77,1012061140374111348,no,11134,no,2016-02-26,11134,yes,AGN/SN,       
MLS101206:023638+111157, 39.15843, 11.19905,20101206.26,15.97,1012061110364105879,no,10587,no,2015-11-07,10587,yes,CV," mag 19,5     "
MLS101206:022917+090447, 37.32240,  9.07960,20101206.26,20.19,1012061090354106705,no,10670,no,2014-10-25,10670,yes,Flare, MLS mag 21    
MLS101206:000137+053646,  0.40551,  5.61279,20101206.15,20.70,1012061050014103732,no,10373,no,2015-09-18,10373,yes,SN/AGN,       
MLS101206:000356+041459,  0.98499,  4.24966,20101206.15,21.86,1012061030014118162,no,11816,no,2015-10-02,11816,yes,Unknown,       
MLS101206:001835+024231,  4.64789,  2.70870,20101206.18,20.74,1012061020054109461,no,10946,no,2015-12-02,10946,yes,AGN?,       
MLS101206:001101+031110,  2.75523,  3.18611,20101206.12,21.88,1012061020034113403,no,11340,no,2015-12-07,11340,yes,Unknown,       
MLS101206:000233+022051,  0.63897,  2.34754,20101206.12,20.69,1012061020014103393,no,10339,no,2014-10-24,10339,yes,AGN?,       
MLS101206:001332+015944,  3.38134,  1.99555,20101206.18,20.83,1012061010044120031,no,12003,no,2015-12-02,12003,yes,AGN?,       
MLS101206:232501-052149,351.25413, -5.36357,20101206.09,19.66,1012060043244100793,yes,10079,no,2015-12-03,10079,yes,AGN,       
MLS101206:231832-032821,349.63291, -3.47245,20101206.09,20.32,1012060033234115871,yes,11587,no,2015-12-20,11587,yes,SN/AGN,       
MLS101206:231735-041019,349.39516, -4.17206,20101206.09,20.66,1012060033234102641,yes,10264,no,2015-12-20,10264,yes,AGN,       
MLS101205:031059+235346, 47.74699, 23.89608,20101205.24,19.10,1012051240414101566,no,10156,no,2016-02-28,10156,yes,SN, MLS mag 22    
MLS101205:030818+224831, 47.07298, 22.80862,20101205.24,21.16,1012051230414101392,no,10139,no,2016-02-26,10139,yes,Unknown,       
MLS101205:013613+221209, 24.05519, 22.20238,20101205.21,21.11,1012051220214107584,yes,10758,no,2015-10-23,10758,yes,AGN?,       
MLS101205:012907+222120, 22.27962, 22.35564,20101205.21,20.22,1012051220204110871,yes,11087,no,2015-10-23,11087,yes,AGN,       
MLS101205:025602+213556, 44.00879, 21.59876,20101205.32,19.82,1012051210394113854,no,11385,no,2015-11-13,11385,yes,AGN,       
MLS101205:025917+194413, 44.82116, 19.73683,20101205.24,22.07,1012051200404103966,yes,10396,no,2015-11-19,10396,yes,SN?," SDSS mag 22,1    "
MLS101205:084407+180717,131.03062, 18.12149,20101205.48,20.51,1012051171164115706,yes,11570,no,2016-04-18,11570,yes,SN," SDSS mag 21,0    "
MLS101205:083250+172929,128.20765, 17.49138,20101205.45,21.74,1012051171144104019,yes,10401,no,2016-05-15,10401,yes,Ast?,       
MLS101205:084220+170119,130.58447, 17.02189,20101205.48,21.79,1012051161174115411,yes,11541,no,2016-06-12,11541,yes,Ast?,       
MLS101205:082514+162250,126.30674, 16.38057,20101205.42,20.77,1012051161134102855,yes,10285,no,2016-06-12,10285,yes,AGN,       
MLS101205:012906+164450, 22.27438, 16.74731,20101205.20,20.25,1012051160204107503,yes,10750,no,2015-11-08,10750,yes,AGN,       
MLS101205:082546+152756,126.44145, 15.46551,20101205.42,20.86,1012051151134106610,yes,10661,no,2016-02-29,10661,yes,AGN?," SDSS mag 22,0    "
MLS101205:084046+131142,130.18961, 13.19496,20101205.48,20.78,1012051131184104298,yes,10429,no,2016-02-06,10429,yes,SN," SDSS mag 22,4    "
MLS101205:083831+140039,129.62978, 14.01072,20101205.45,19.54,1012051131174118293,yes,11829,no,2016-02-06,11829,yes,SN," 2010ca (CSS) SDSS mag 21,6  "
MLS101203:050338+271838, 75.91034, 27.31048,20101203.40,20.69,1012031270634108306,no,10830,no,2015-12-19,10830,yes,AGN?,       
MLS101203:014446+211740, 26.19188, 21.29449,20101203.15,20.93,1012031210234111287,yes,11128,no,2015-10-23,11128,yes,Blazar,       
MLS101203:045625+182634, 74.10273, 18.44283,20101203.32,19.12,1012031180664101286,no,10128,no,2016-04-03,10128,yes,Var,       
MLS101203:050253+171041, 75.72134, 17.17818,20101203.42,16.76,1012031160684128584,no,12858,no,2016-06-06,12858,yes,CV," mag 19,2     "
MLS101203:013137+135510, 22.90367, 13.91934,20101203.21,20.91,1012031130214114839,yes,11483,no,2015-10-23,11483,yes,SN?, SDSS mag >22    
MLS101202:034025+121814, 55.10476, 12.30375,20101202.23,20.56,1012021120504105478,no,10547,no,2015-12-15,10547,yes,Unknown,       
MLS101202:003949+070320,  9.95257,  7.05552,20101202.20,21.19,1012021070104108873,yes,10887,no,2015-12-15,10887,yes,AGN?,       
MLS101202:003034+033047,  7.64191,  3.51311,20101202.14,21.52,1012021030084104622,no,10462,no,2015-12-03,10462,yes,SN?,       
MLS101202:002946+020322,  7.44043,  2.05601,20101202.14,20.88,1012021010074114106,no,11410,no,2015-12-03,11410,yes,AGN,       
MLS101201:042556+273203, 66.48540, 27.53419,20101201.40,20.58,1012011270554107944,yes,10794,no,2015-11-20,10794,yes,Unknown,       
MLS101201:041720+252926, 64.33363, 25.49057,20101201.35,19.89,1012011250544111260,yes,11126,no,2015-11-21,11126,yes,SN," MLS mag 21,5    "
MLS101201:034140+130403, 55.41571, 13.06753,20101201.20,20.97,1012011130504101017,no,10101,no,2015-12-15,10101,yes,SN?,       
MLS101130:071924+292342,109.85037, 29.39503,20101130.50,17.64,1011301290894103142,no,10314,no,2014-11-19,10314,yes,CV," CSS090128_071924 mag 21,2    "
MLS101128:021848+135426, 34.70186, 13.90722,20101128.19,20.67,1011281130324110485,yes,11048,no,2016-02-15,11048,yes,SN?,       
MLS101128:020714+121933, 31.81027, 12.32592,20101128.19,20.89,1011281120294104632,yes,10463,no,2016-01-20,10463,yes,Ast/SN,       
MLS101128:020144+114202, 30.43305, 11.70066,20101128.16,20.85,1011281110284110983,yes,11098,no,2015-12-10,11098,yes,AGN?,       
MLS101128:014849+091902, 27.20236,  9.31709,20101128.16,21.42,1011281090254109658,yes,10965,no,2016-02-16,10965,yes,AGN?,       
MLS101128:010143+063644, 15.43089,  6.61215,20101128.13,21.26,1011281070154101850,yes,10185,no,2015-12-13,10185,yes,Ast?,       
MLS101128:010723+053940, 16.84634,  5.66109,20101128.13,21.27,1011281050164103886,yes,10388,no,2015-12-13,10388,yes,SN?,       
MLS101128:004415+061023, 11.06328,  6.17313,20101128.14,20.95,1011281050114111463,yes,11146,no,2016-01-27,11146,yes,Ast?,       
MLS101128:005104+043025, 12.76735,  4.50685,20101128.14,21.68,1011281040124102603,yes,10260,no,2015-12-03,10260,yes,AGN/SN,       
MLS101128:004439+044425, 11.16165,  4.74033,20101128.14,20.61,1011281040114106381,yes,10638,no,2015-12-03,10638,yes,AGN?,       
MLS101127:040030+281159, 60.12470, 28.19965,20101127.41,20.70,1011271280504101402,no,10140,no,2015-11-20,10140,yes,AGN?,       
MLS101127:040605+275415, 61.52245, 27.90403,20101127.41,20.12,1011271270514120226,no,12022,no,2016-02-07,12022,yes,AGN,       
MLS101127:031309+164844, 48.28712, 16.81236,20101127.26,21.43,1011271160434109549,no,10954,no,2016-01-30,10954,yes,AGN?,       
MLS101127:025352+162528, 43.46778, 16.42443,20101127.20,19.72,1011271160394103185,no,10318,no,2016-01-30,10318,yes,AGN,       
MLS101127:013034+104027, 22.64042, 10.67417,20101127.23,19.24,1011271100214110617,yes,11061,no,2015-10-22,11061,yes,SN," 2010lh MLS mag 22,5   "
MLS101127:013759+092934, 24.49781,  9.49264,20101127.23,21.23,1011271090234113651,yes,11365,no,2016-02-16,11365,yes,SN/Ast,       
MLS101127:011614+092216, 19.05735,  9.37110,20101127.17,16.79,1011271090184110813,yes,11081,no,2015-12-10,11081,yes,CV," mag 18,8     "
MLS101127:010615+090904, 16.56069,  9.15120,20101127.17,20.55,1011271090164108208,yes,10820,no,2015-12-10,10820,yes,AGN,       
MLS101127:013210+081548, 23.04338,  8.26334,20101127.23,20.76,1011271080224111399,yes,11139,no,2016-02-16,11139,yes,SN, mag 18     
MLS101127:012848+080006, 22.19860,  8.00166,20101127.23,20.58,1011271080214107055,yes,10705,no,2015-12-13,10705,yes,SN/Ast,       
MLS101127:012654+075026, 21.72322,  7.84051,20101127.16,21.36,1011271080204103916,yes,10391,no,2015-12-13,10391,yes,Unknown,       
MLS101127:012235+080223, 20.64649,  8.03973,20101127.16,22.01,1011271080194106961,yes,10696,no,2015-12-10,10696,yes,SN?,       
MLS101127:012048+063240, 20.19826,  6.54445,20101127.16,21.17,1011271070194100957,yes,10095,no,2015-12-13,10095,yes,AGN?,       
MLS101127:224207-071359,340.53056, -7.23319,20101127.08,20.70,1011270073144105895,yes,10589,no,2015-12-08,10589,yes,AGN?,       
MLS101127:230110-060214,345.29373, -6.03733,20101127.12,20.79,1011270053184107665,yes,10766,no,2015-12-03,10766,yes,AGN?,       
MLS101127:225145-054348,342.93710, -5.73004,20101127.12,20.27,1011270053164111273,yes,11127,no,2015-12-08,11127,yes,CV?,       
MLS101127:224816-053846,342.06755, -5.64620,20101127.08,20.34,1011270053154116009,yes,11600,no,2015-12-08,11600,yes,AGN,       
MLS101127:223735-055506,339.39640, -5.91842,20101127.09,20.93,1011270053134110494,yes,11049,no,2015-12-08,11049,yes,SN?,       
MLS101127:223313-054622,338.30552, -5.77290,20101127.09,20.88,1011270053124112321,yes,11232,no,2015-10-08,11232,yes,AGN?,       
MLS101127:225927-044824,344.86218, -4.80671,20101127.12,21.22,1011270043194108807,yes,10880,no,2015-12-20,10880,yes,AGN?,       
MLS101126:040502+173532, 61.26021, 17.59216,20101126.31,20.53,1011261170554203854,yes,20385,no,2016-02-09,20385,yes,SN/Ast,       
MLS101116:072956+284635,112.48239, 28.77652,20101116.36,20.82,1011161280924112273,yes,11227,no,2016-01-17,11227,yes,Ast?,       
MLS101116:083407+163139,128.52710, 16.52737,20101116.41,21.41,1011161161154104445,yes,10444,no,2016-06-12,10444,yes,SN, SDSS mag 23    
MLS101116:112447+041138,171.19730,  4.19377,20101116.49,20.66,1011161031584110030,yes,11003,no,2016-05-07,11003,yes,SN?," SDSS mag 22,6    "
MLS101116:213112-133414,322.80117,-13.57062,20101116.08,18.99,1011160132914106221,no,10622,no,2015-10-08,10622,yes,SN, MLS mag 21    
MLS101115:072135+270754,110.39708, 27.13172,20101115.35,20.69,1011151270914101252,yes,10125,no,2016-01-20,10125,yes,Unknown,       
MLS101115:083317+211043,128.32169, 21.17866,20101115.45,21.18,1011151211124109143,yes,10914,no,2016-02-26,10914,yes,SN, MLS mag 19    
MLS101115:100537+094701,151.40267,  9.78357,20101115.50,21.35,1011151101384100661,yes,10066,no,2016-04-04,10066,yes,AGN?,       
MLS101114:033314+292732, 53.30989, 29.45885,20101114.36,20.71,1011141290444105388,no,10538,no,2015-11-01,10538,yes,SN, mag 18     
MLS101114:033154+290505, 52.97359, 29.08484,20101114.36,20.38,1011141280444124248,no,12424,no,2015-11-01,12424,yes,SN, mag 19     
MLS101114:031233+151538, 48.13707, 15.26049,20101114.24,20.66,1011141150434101323,no,10132,no,2016-01-30,10132,yes,AGN?,       
MLS101113:033758+242604, 54.49114, 24.43455,20101113.31,20.89,1011131240474112331,no,11233,no,2016-02-28,11233,yes,AGN?,       
MLS101113:033521+242946, 53.83868, 24.49611,20101113.31,21.61,1011131240464114034,no,11403,no,2016-02-28,11403,yes,SN?,       
MLS101113:033911+225352, 54.79413, 22.89779,20101113.31,18.31,1011131230474103436,no,10343,no,2016-02-26,10343,yes,Blazar," (spec) MLS mag 19,8   "
MLS101113:021944+161745, 34.93373, 16.29579,20101113.23,21.55,1011131160324101278,no,10127,no,2015-12-17,10127,yes,SN?,       
MLS101112:031156+234511, 47.98485, 23.75312,20101112.32,21.11,1011121230414117880,no,11788,no,2016-02-26,11788,yes,SN, mag 20     
MLS101112:010719+175909, 16.83072, 17.98572,20101112.15,17.39,1011121170154108584,yes,10858,no,2015-11-13,10858,yes,SN," 2010lf SDSS mag 18,1   "
MLS101111:075117+205433,117.82139, 20.90909,20101111.48,20.91,1011111211034108158,yes,10815,no,2016-04-25,10815,yes,Ast?,       
MLS101111:023723+110223, 39.34660, 11.03982,20101111.27,20.61,1011111110364103769,no,10376,no,2015-11-07,10376,yes,SN?,       
MLS101111:020328+113148, 30.86620, 11.52993,20101111.21,21.25,1011111110294110436,yes,11043,no,2015-12-10,11043,yes,AGN?,       
MLS101110:041501+213713, 63.75400, 21.62037,20101110.40,20.88,1011101210564117788,yes,11778,no,2016-03-27,11778,yes,AGN?," SDSS mag 22,8    "
MLS101110:030338+174505, 45.90804, 17.75139,20101110.33,21.57,1011101170414107906,no,10790,no,2016-02-16,10790,yes,Unknown,       
MLS101110:033042+162452, 52.67313, 16.41454,20101110.38,20.74,1011101160474102920,yes,10292,no,2015-12-07,10292,yes,SN?, SDSS mag 22    
MLS101110:031529+164314, 48.87021, 16.72045,20101110.35,21.89,1011101160444108795,no,10879,no,2016-01-30,10879,yes,SN?,       
MLS101110:025230+165623, 43.12342, 16.93967,20101110.30,20.73,1011101160394111835,no,11183,no,2016-01-30,11183,yes,AGN,       
MLS101110:024643+155953, 41.68027, 15.99798,20101110.28,15.98,1011101150384114508,no,11450,no,2016-02-28,11450,yes,Var,       
MLS101110:013522+114729, 23.84298, 11.79133,20101110.25,20.69,1011101110224114478,no,11447,no,2015-10-23,11447,yes,AGN?,       
MLS101109:004429+051215, 11.12134,  5.20420,20101109.22,21.04,1011091040114115331,yes,11533,no,2015-12-03,11533,yes,AGN?,       
MLS101109:005417+024050, 13.57060,  2.68065,20101109.23,21.40,1011091020134107993,no,10799,no,2015-12-03,10799,yes,AGN?,       
MLS101109:005207+022916, 13.02949,  2.48780,20101109.23,20.24,1011091020134105252,no,10525,no,2015-12-03,10525,yes,AGN,       
MLS101108:031827+241211, 49.61161, 24.20318,20101108.31,19.57,1011081240434106595,no,10659,no,2016-03-18,10659,yes,AGN,       
MLS101108:032016+234722, 50.06759, 23.78940,20101108.31,21.09,1011081230434117642,no,11764,no,2016-03-17,11764,yes,AGN?,       
MLS101108:043519+134245, 68.83114, 13.71258,20101108.38,20.19,1011081130624111977,no,11197,no,2015-11-13,11197,yes,Unknown,       
MLS101108:043235+131353, 68.14672, 13.23129,20101108.38,19.90,1011081130624103857,no,10385,no,2015-11-13,10385,yes,SN?,       
MLS101108:035323+095433, 58.34678,  9.90926,20101108.35,20.27,1011081100544102663,yes,10266,no,2010-11-08,10266,yes,SN," 2010kk mag 21,5    "
MLS101108:012200+073023, 20.50070,  7.50649,20101108.26,20.27,1011081070194113982,yes,11398,no,2015-12-13,11398,yes,AGN?,       
MLS101108:021024+021312, 32.59848,  2.21998,20101108.29,20.91,1011081020314101081,yes,10108,no,2014-11-03,10108,yes,Unknown,       
MLS101108:003448+004405,  8.70010,  0.73465,20101108.23,19.20,1011081000094114135,yes,11413,no,2014-10-15,11413,yes,AGN,       
MLS101108:003215+004041,  8.06380,  0.67815,20101108.23,20.71,1011081000084112252,yes,11225,no,2014-10-24,11225,yes,AGN,       
MLS101107:021247+245219, 33.19409, 24.87201,20101107.33,20.02,1011071240294117720,yes,11772,no,2015-12-16,11772,yes,AGN,       
MLS101107:072545+192725,111.43589, 19.45691,20101107.47,20.86,1011071180984134498,no,13449,no,2016-06-04,13449,yes,SN?," mag 21,3     "
MLS101107:031824+171139, 49.60068, 17.19430,20101107.42,21.20,1011071160454114671,yes,11467,no,2015-12-07,11467,yes,Unknown,       
MLS101107:014408+140137, 26.03206, 14.02696,20101107.27,20.52,1011071130244117564,yes,11756,no,2015-10-22,11756,yes,SN," SDSS mag 18,4    "
MLS101107:014108+102442, 25.28267, 10.41176,20101107.27,20.49,1011071100244111206,yes,11120,no,2016-02-16,11120,yes,AGN,       
MLS101107:005247+104052, 13.19742, 10.68111,20101107.25,21.00,1011071100134114554,yes,11455,no,2015-10-02,11455,yes,Unknown,       
MLS101107:005522+100204, 13.84123, 10.03439,20101107.25,21.29,1011071100134105079,yes,10507,no,2015-10-02,10507,yes,AGN?, mag 22     
MLS101107:010411+084621, 16.04512,  8.77257,20101107.25,20.88,1011071090154102095,yes,10209,no,2015-10-23,10209,yes,Unknown,       
MLS101107:010023+090232, 15.09707,  9.04212,20101107.25,19.85,1011071090144106598,yes,10659,no,2015-10-02,10659,yes,AGN,       
MLS101107:005707+084352, 14.28108,  8.73116,20101107.25,20.08,1011071090144101467,yes,10146,no,2015-10-02,10146,yes,Var/AGN,       
MLS101107:005630+081419, 14.12412,  8.23850,20101107.24,20.40,1011071080134111426,yes,11142,no,2015-10-02,11142,yes,AGN,       
MLS101106:071909+194327,109.78619, 19.72406,20101106.47,20.78,1011061200964107040,no,10704,no,2016-06-04,10704,yes,AGN,       
MLS101106:071019+183033,107.58057, 18.50927,20101106.47,20.54,1011061180954103950,no,10395,no,2016-06-04,10395,yes,AGN,       
MLS101106:040504+143346, 61.26464, 14.56264,20101106.39,20.20,1011061140554108971,yes,10897,no,2016-02-05,10897,yes,Blazar,       
MLS101106:004422+081328, 11.09345,  8.22441,20101106.22,20.39,1011061080114110232,yes,11023,no,2015-10-02,11023,yes,AGN?,       
MLS101106:015130+071738, 27.87372,  7.29397,20101106.29,19.39,1011061070264114216,yes,11421,no,2015-12-13,11421,yes,AGN,       
MLS101106:004726+071956, 11.85662,  7.33213,20101106.22,20.31,1011061070114114632,yes,11463,no,2015-12-15,11463,yes,AGN,       
MLS101106:010953+062401, 17.47265,  6.40017,20101106.25,20.57,1011061050174117997,yes,11799,no,2015-12-13,11799,yes,AGN,       
MLS101106:020324+035426, 30.84873,  3.90731,20101106.29,21.05,1011061030294112093,yes,11209,no,2013-10-23,11209,yes,Unknown,       
MLS101106:011303+032253, 18.26240,  3.38146,20101106.25,20.61,1011061030174102458,yes,10245,no,2014-10-12,10245,yes,Unknown,       
MLS101106:010358+022305, 15.99000,  2.38465,20101106.26,20.70,1011061020154105867,no,10586,no,2014-01-01,10586,yes,AGN?,       
MLS101106:224438-073836,341.16003, -7.64345,20101106.15,19.43,1011060083134113556,yes,11355,no,2015-11-08,11355,yes,AGN,       
MLS101106:223745-074224,339.43873, -7.70657,20101106.15,20.88,1011060083124118958,yes,11895,no,2015-11-08,11895,yes,AGN?,       
MLS101106:223909-080741,339.78884, -8.12805,20101106.15,21.08,1011060083124109296,yes,10929,no,2015-11-08,10929,yes,AGN?," SDSS mag 22,0    "
MLS101106:223549-074226,338.95505, -7.70735,20101106.15,20.83,1011060083114118903,yes,11890,no,2015-12-08,11890,yes,AGN?,       
MLS101106:224156-065344,340.48305, -6.89542,20101106.14,19.08,1011060073144112255,yes,11225,no,2015-12-08,11225,yes,AGN/Var,       
MLS101106:223252-061555,338.21676, -6.26536,20101106.14,17.17,1011060053114104192,yes,10419,no,2015-10-08,10419,yes,AGN,       
MLS101106:231739-052003,349.41048, -5.33430,20101106.19,20.36,1011060043234101475,yes,10147,no,2015-12-20,10147,yes,Unknown,       
MLS101106:232706-021905,351.77501, -2.31793,20101106.19,17.14,1011060023264114916,yes,11491,no,2015-12-03,11491,yes,RRLyrae,       
MLS101106:232813-031151,352.05280, -3.19748,20101106.19,21.91,1011060023264100994,yes,10099,no,2015-12-03,10099,yes,Unknown,       
MLS101105:073035+334020,112.64432, 33.67227,20101105.47,20.10,1011051340874102022,yes,10202,no,2015-02-18,10202,yes,SN/AGN,       
MLS101105:034455+282959, 56.22983, 28.49986,20101105.31,19.58,1011051280464106607,no,10660,no,2015-11-13,10660,yes,CV, mag 22     
MLS101105:072242+265811,110.67673, 26.96964,20101105.44,20.06,1011051260924123282,yes,12328,no,2016-02-29,12328,yes,AGN/Var,       
MLS101105:072301+250357,110.75418, 25.06572,20101105.44,19.20,1011051250934103808,yes,10380,no,2016-02-29,10380,yes,CV," mag 21,1     "
MLS101105:073749+243112,114.45429, 24.51995,20101105.41,21.27,1011051240974114611,yes,11461,no,2016-03-12,11461,yes,AGN?,       
MLS101105:072334+245111,110.89322, 24.85308,20101105.41,17.58,1011051240944126209,yes,12620,no,2016-03-12,12620,yes,Var,       
MLS101105:071628+234204,109.11847, 23.70120,20101105.40,14.47,1011051230944128252,yes,12825,no,2016-02-29,12825,yes,HPM," LHS_228 mag 14,4    "
MLS101105:071645+225643,109.18830, 22.94533,20101105.40,19.15,1011051230944105969,yes,10596,no,2016-02-29,10596,yes,RRLyrae?,       
MLS101105:233224+020157,353.10113,  2.03241,20101105.17,21.26,1011051013274114722,yes,11472,no,2014-11-22,11472,yes,AGN?,       
MLS101105:232625+013905,351.60387,  1.65127,20101105.17,21.16,1011051013264109937,yes,10993,no,2014-11-22,10993,yes,SN/AGN, mag 22     
MLS101105:234915+001610,357.31139,  0.26938,20101105.16,21.25,1011051003314104523,yes,10452,no,2015-12-21,10452,yes,SN?, mag >22     
MLS101105:000923+003347,  2.34474,  0.56294,20101105.19,19.22,1011051000034109791,yes,10979,no,2015-12-02,10979,yes,SN," SDSS mag 20,6    "
MLS101105:223617-045427,339.07061, -4.90749,20101105.13,19.96,1011050043134110165,yes,11016,no,2014-08-31,11016,yes,SN?, SDSS mag >22    
MLS101104:014144+210902, 25.43357, 21.15049,20101104.28,20.57,1011041210234110176,yes,11017,no,2015-10-23,11017,yes,SN/AGN," MLS mag 21,3    "
MLS101104:223043-074722,337.68005, -7.78936,20101104.14,21.26,1011040083104115539,yes,11553,no,2015-12-08,11553,yes,Unknown," SDSS mag >22,5    "
MLS101103:025321+251512, 43.33842, 25.25330,20101103.40,20.71,1011031250374106167,no,10616,no,2015-11-13,10616,yes,AGN,       
MLS101103:034352+154025, 55.96473, 15.67350,20101103.43,18.81,1011031150504107479,yes,10747,no,2016-02-05,10747,yes,SN/CV," SDSS CSS101101 mag 22,8   "
MLS101103:092644+150020,141.68247, 15.00560,20101103.51,21.32,1011031141284114942,yes,11494,no,2016-05-01,11494,yes,AGN/SN?," SDSS mag 22,1    "
MLS101103:032745+142349, 51.93924, 14.39700,20101103.44,20.72,1011031140474103760,yes,10376,no,2015-12-15,10376,yes,AGN,       
MLS101103:001416+043644,  3.56653,  4.61209,20101103.20,20.47,1011031040044104902,yes,10490,no,2015-12-07,10490,yes,Blazar,       
